title,region,region_name,region_parent_name,property_size,bedrooms,bathrooms,furnishing,is_boost,price
Furnished 4bdrm Duplex in Lugbe District for sale,"Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),2000.0,4.0,4.0,Furnished,vip_gold,140000000
Furnished 2bdrm Apartment in Jahi for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),1500.0,2.0,2.0,Furnished,vip_gold,181000000
"5bdrm House in New Era Estate, Amuwo-Odofin for sale","Lagos State, Amuwo-Odofin",Amuwo-Odofin,Lagos State,550.0,5.0,6.0,Semi-Furnished,False,230000000
3bdrm Block of Flats in Jahi for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),1000.0,3.0,4.0,Unfurnished,vip_gold,150000000
"5bdrm Duplex in Games Village, Galadimawa for sale","Abuja (Fct), Galadimawa",Galadimawa,Abuja (Fct),750.0,5.0,7.0,Unfurnished,vip_gold,400000000
Furnished 4bdrm Duplex in Lokogoma for sale,"Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),450.0,4.0,4.0,Furnished,vip_gold,150000000
Furnished 3bdrm Apartment in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),1100.0,3.0,3.0,Furnished,vip_gold,140000000
4bdrm Duplex in Dawaki for sale,"Gwarinpa, Dawaki",Dawaki,Abuja (Fct),700.0,4.0,4.0,Unfurnished,premium,250000000
"4bdrm Duplex in Beechwood Estate, Awoyaya for sale","Ibeju, Awoyaya",Awoyaya,Lagos State,450.0,4.0,4.0,Semi-Furnished,False,155000000
"2bdrm Block of Flats in Close To Ochacho, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Abuja (Fct),250.0,2.0,2.0,Unfurnished,premium,55000000
"3bdrm Block of Flats in Block Of Flat, Jabi for sale","Abuja (Fct), Jabi",Jabi,Abuja (Fct),1500.0,3.0,4.0,Unfurnished,premium,110000000
2bdrm Duplex in Ogombo Town for sale,"Ajah, Ogombo",Ogombo,Lagos State,500.0,2.0,2.0,Semi-Furnished,diamond,65000000
Furnished 3bdrm Bungalow in Jos for sale,"Plateau State, Jos",Jos,Plateau State,500.0,3.0,3.0,Furnished,vip_gold,150000000
Furnished 4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),300.0,4.0,4.0,Furnished,vip_gold,300000000
"2bdrm Bungalow in 2-Bedroom Fully, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),500.0,2.0,2.0,Unfurnished,vip_gold,45000000
5bdrm House in Ajah Lekki for sale,"Lagos State, Ajah",Ajah,Lagos State,400.0,5.0,5.0,Semi-Furnished,premium,350000000
5bdrm Duplex in Guzape for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),500.0,5.0,5.0,Unfurnished,premium,600000000
Furnished 4bdrm Duplex in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Abuja (Fct),1500.0,4.0,5.0,Furnished,vip_gold,300000000
Furnished 5bdrm Duplex in Jabi for sale,"Abuja (Fct), Jabi",Jabi,Abuja (Fct),1200.0,5.0,5.0,Furnished,vip_gold,240000000
Furnished 3bdrm Apartment in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),1400.0,3.0,3.0,Furnished,vip_gold,97000000
Furnished 5bdrm Duplex in Idu for sale,"Jiwa, Idu",Idu,Abuja (Fct),800.0,5.0,5.0,Furnished,vip_gold,350000000
Furnished 2bdrm Duplex in Lokogoma for sale,"Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),1500.0,2.0,2.0,Furnished,vip_gold,95000000
15bdrm Bungalow in Ibadan for sale,"Oyo State, Ibadan",Ibadan,Oyo State,2000.0,15.0,18.0,Semi-Furnished,vip,120000000
"4bdrm Duplex in In An Estate, Osapa london for sale","Lekki, Osapa London",Osapa London,Lagos State,300.0,4.0,4.0,Unfurnished,diamond,210000000
"Furnished 4bdrm Duplex in Lekki Palm City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Furnished,premium,190000000
Furnished 2bdrm Duplex in Lokogoma for sale,"Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),200.0,2.0,2.0,Furnished,basic,110000000
4bdrm Duplex in Galadimawa for sale,"Abuja (Fct), Galadimawa",Galadimawa,Abuja (Fct),550.0,4.0,4.0,Unfurnished,vip_gold,650000000
"4bdrm Duplex in Ochacho Estate, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Abuja (Fct),500.0,4.0,4.0,Unfurnished,premium,150000000
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,650000000
4bdrm House in Guzape District for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),350.0,4.0,4.0,Unfurnished,vip_gold,475000000
"2bdrm Bungalow in Stadium Road, Uyo for sale","Akwa Ibom State, Uyo",Uyo,Akwa Ibom State,300.0,2.0,3.0,Unfurnished,premium,20000000
3bdrm Block of Flats in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),100.0,3.0,3.0,Unfurnished,premium,190000000
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,600000000
"Furnished 3bdrm Townhouse/Terrace in Victoria Island, for sale","Lagos State, Victoria Island",Victoria Island,Lagos State,2400.0,3.0,3.0,Furnished,vip_gold,165000000
"4bdrm Duplex in Divine Valley Estate, Oshimili North for sale","Delta State, Oshimili North",Oshimili North,Delta State,500.0,4.0,4.0,Unfurnished,False,170000000
3bdrm House in Ijebu Ode for sale,"Ogun State, Ijebu Ode",Ijebu Ode,Ogun State,650.0,3.0,3.0,Unfurnished,False,35000000
"Furnished 3bdrm Duplex in Marina, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Abuja (Fct),230.0,3.0,3.0,Furnished,vip_gold,110000000
4bdrm Duplex in D-Line for sale,"Port-Harcourt, D-Line",D-Line,Rivers State,450.0,4.0,4.0,Semi-Furnished,False,150000000
Furnished 3bdrm Block of Flats in Ikotun/Igando for sale,"Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,684.0,3.0,3.0,Furnished,basic,130000000
2bdrm Apartment in FHA for sale,"Lugbe District, Fha",Fha,Lagos State,120.0,2.0,2.0,Unfurnished,premium,48000000
"4bdrm Duplex in Wtc Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,55.0,4.0,4.0,Semi-Furnished,basic,260000000
Furnished 2bdrm Block of Flats in Iba / Ojo for sale,"Ojo, Iba / Ojo",Iba / Ojo,Lagos State,684.0,2.0,3.0,Furnished,basic,85000000
1bdrm Apartment in FHA for sale,"Lugbe District, Fha",Fha,Lagos State,80.0,1.0,1.0,Unfurnished,premium,37000000
3bdrm House in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,500.0,3.0,2.0,Unfurnished,basic,17000000
Furnished 3bdrm Block of Flats in Iba / Ojo for sale,"Ojo, Iba / Ojo",Iba / Ojo,Lagos State,800.0,3.0,3.0,Furnished,basic,70000000
Furnished 2bdrm Bungalow in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,342.0,2.0,1.0,Furnished,basic,20000000
"4bdrm Bungalow in Heliu Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,400.0,4.0,4.0,Semi-Furnished,basic,90000000
Furnished 3bdrm Block of Flats in Ojo for sale,"Lagos State, Ojo",Ojo,Lagos State,1026.0,3.0,3.0,Furnished,basic,65000000
"4bdrm Block of Flats in In A Private, Abakaliki for sale","Ebonyi State, Abakaliki",Abakaliki,Ebonyi State,1500.0,4.0,4.0,Unfurnished,basic,30000000
Furnished 2bdrm Block of Flats in Gwarinpa for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),350.0,2.0,3.0,Furnished,False,70000000
3bdrm Bungalow in Heliu Estate Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,45.0,3.0,4.0,Unfurnished,basic,55000000
3bdrm Bungalow in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,342.0,3.0,3.0,Unfurnished,basic,14000000
Furnished 4bdrm Duplex in Ajah Lagos for sale,"Lagos State, Ajah",Ajah,Lagos State,600.0,4.0,4.0,Furnished,vip_gold,160000000
3bdrm Maisonette in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,500.0,3.0,4.0,Unfurnished,vip_gold,400000000
"7bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,55.0,7.0,5.0,Unfurnished,basic,200000000
"4bdrm Duplex in Valley Estate, Golf, for sale","Enugu State, Enugu",Enugu,Enugu State,55.0,4.0,4.0,Unfurnished,basic,120000000
"Furnished 3bdrm Block of Flats in Imperial Oak Estate, Lekki Phase 2","Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,120.0,3.0,3.0,Furnished,False,90000000
5bdrm Bungalow in Rukpokwu for sale,"Port-Harcourt, Rukpokwu",Rukpokwu,Rivers State,700.0,5.0,6.0,Semi-Furnished,basic,85000000
"3bdrm Apartment in Workers Estate, Abakaliki for sale","Ebonyi State, Abakaliki",Abakaliki,Ebonyi State,500.0,3.0,3.0,Unfurnished,basic,30000000
"4bdrm Duplex in Off Ogui Road, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,380.0,4.0,4.0,Unfurnished,basic,100000000
3bdrm Apartment in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),500.0,3.0,3.0,Unfurnished,vip_gold,160000000
3bdrm Block of Flats in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),150.0,3.0,4.0,Unfurnished,premium,180000000
"4bdrm House in Diplomatic Zone, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Abuja (Fct),550.0,4.0,4.0,Unfurnished,False,550000000
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa London",Osapa London,Lagos State,800.0,5.0,5.0,Unfurnished,premium,500000000
"6bdrm House in Oluyoro Hospital, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,900.0,6.0,1.0,Semi-Furnished,basic,15000000
2bdrm Block of Flats in Ojuelegba for sale,"Surulere, Ojuelegba",Ojuelegba,Lagos State,580.0,2.0,2.0,Semi-Furnished,diamond,250000000
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,200.0,4.0,4.0,Unfurnished,enterprise,360000000
"3bdrm Bungalow in Centinary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,55.0,3.0,3.0,Unfurnished,basic,95000000
"4bdrm Duplex in Citiscape Estate, Lokogoma for sale","Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),800.0,4.0,4.0,Unfurnished,premium,350000000
Furnished 2bdrm Block of Flats in Iba / Ojo for sale,"Ojo, Iba / Ojo",Iba / Ojo,Lagos State,894.0,2.0,3.0,Furnished,basic,90000000
"Furnished 3bdrm Duplex in Valley View Estate, Ikorodu Garage for sale","Ikorodu, Ikorodu Garage",Ikorodu Garage,Lagos State,2000.0,3.0,4.0,Furnished,premium,50000000
"3bdrm Duplex in Estate, Fagba for sale","Agege, Fagba",Fagba,Lagos State,200.0,3.0,3.0,Semi-Furnished,enterprise,140000000
"3bdrm Apartment in A Separate Compound, Abakaliki for sale","Ebonyi State, Abakaliki",Abakaliki,Ebonyi State,500.0,3.0,3.0,Unfurnished,basic,15000000
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,24000000
2bdrm Apartment in Jahi for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),280.0,2.0,2.0,Unfurnished,enterprise,130000000
4bdrm Townhouse/Terrace in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,650000000
4bdrm Duplex in Gwarinpa for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),600.0,4.0,4.0,Unfurnished,False,350000000
Furnished 1bdrm Block of Flats in Ojuelegba for sale,"Surulere, Ojuelegba",Ojuelegba,Lagos State,600.0,1.0,1.0,Furnished,diamond,300000000
Furnished 3bdrm Block of Flats in Akure for sale,"Ondo State, Akure",Akure,Ondo State,1300.0,3.0,3.0,Furnished,vip_gold,50000000
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,550000000
2bdrm Apartment in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,600.0,2.0,2.0,Semi-Furnished,enterprise,70000000
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,250.0,3.0,3.0,Semi-Furnished,diamond,350000000
3bdrm Block of Flats in Gaduwa for sale,"Abuja (Fct), Gaduwa",Gaduwa,Abuja (Fct),350.0,3.0,3.0,Unfurnished,False,150000000
"3bdrm Bungalow in Premier Layout, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,57.0,3.0,3.0,Semi-Furnished,basic,100000000
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,300.0,5.0,5.0,Unfurnished,enterprise,365000000
"5bdrm Duplex in Independence Layout, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,59.0,5.0,5.0,Semi-Furnished,basic,250000000
3bdrm Bungalow in Ewekoro for sale,"Ogun State, Ewekoro",Ewekoro,Ogun State,500.0,3.0,3.0,Unfurnished,enterprise,35000000
Furnished 4bdrm Duplex in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,342.0,4.0,5.0,Furnished,basic,50000000
5bdrm Duplex in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,390.0,5.0,5.0,Semi-Furnished,basic,65000000
Furnished 1bdrm Block of Flats in Ikotun/Igando for sale,"Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,342.0,1.0,1.0,Furnished,basic,40000000
4bdrm Townhouse/Terrace in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,130000000
"4bdrm Duplex in Wtc Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,500.0,4.0,4.0,Semi-Furnished,basic,150000000
5bdrm Bungalow in Rukpokwu for sale,"Port-Harcourt, Rukpokwu",Rukpokwu,Rivers State,465.0,5.0,5.0,Unfurnished,diamond,29000000
2bdrm Bungalow in Ita Oluwo for sale,"Ikorodu, Ita Oluwo",Ita Oluwo,Lagos State,3345.0,2.0,3.0,Unfurnished,False,15000000
"1bdrm Apartment in Ebun Babalola Estate, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,150.0,1.0,1.0,Unfurnished,False,120000000
"5bdrm Duplex in Estate, Lokogoma for sale","Abuja (Fct), Lokogoma",Lokogoma,Abuja (Fct),1000.0,5.0,5.0,Semi-Furnished,diamond,500000000
"4bdrm Duplex in United, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,310.0,4.0,4.0,Semi-Furnished,False,100000000
"Furnished 3bdrm Bungalow in Coconut Estate, Bogije for sale","Ibeju, Bogije",Bogije,Lagos State,3012.0,3.0,4.0,Furnished,False,30000000
3bdrm Block of Flats in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Abuja (Fct),500.0,3.0,4.0,Unfurnished,vip_gold,95000000
4bdrm Bungalow in Abeokuta South for sale,"Ogun State, Abeokuta South",Abeokuta South,Ogun State,600.0,4.0,4.0,Unfurnished,enterprise,35000000
3bdrm Bungalow in Bwari / Bwari for sale,"Bwari, Bwari / Bwari",Bwari / Bwari,Abuja(Fct),600.0,3.0,3.0,Unfurnished,False,40000000
2bdrm Block of Flats in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,900.0,2.0,3.0,Unfurnished,vip,160000000
3bdrm Block of Flats in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,1000.0,3.0,4.0,Unfurnished,vip,95000000
3bdrm Block of Flats in Ikeja GRA for sale,"Ikeja, Ikeja Gra",Ikeja Gra,Lagos State,180.0,3.0,4.0,Unfurnished,enterprise,15000000
3bdrm Block of Flats in Apo for sale,"Apo District, Apo Resettlement",Apo Resettlement,Lagos State,1000.0,3.0,3.0,Unfurnished,diamond,380000000
"9bdrm Block of Flats in Onitsha Road , Ireta for sale","Imo State, Owerri",Owerri,Imo State,650.0,9.0,9.0,Semi-Furnished,enterprise,110000000
2bdrm Block of Flats in Idu for sale,"Jiwa, Idu",Idu,Abuja (Fct),500.0,2.0,3.0,Unfurnished,vip_gold,75000000
5bdrm Duplex in Ido for sale,"Oyo State, Ido",Ido,Oyo State,500.0,5.0,5.0,Semi-Furnished,enterprise,80000000
2bdrm Apartment in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,150.0,2.0,3.0,Unfurnished,enterprise,450000000
5bdrm Townhouse/Terrace in Maryland for sale,"Lagos State, Maryland",Maryland,Lagos State,220.0,5.0,5.0,Semi-Furnished,enterprise,300000000
3bdrm Block of Flats in Ikeja GRA for sale,"Ikeja, Ikeja Gra",Ikeja Gra,Lagos State,180.0,3.0,3.0,Unfurnished,enterprise,350000000
Furnished 4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Lagos State,250.0,4.0,4.0,Furnished,enterprise,160000000
"5bdrm Townhouse/Terrace in Abu, Durumi for sale","Abuja (Fct), Durumi",Durumi,Abuja (Fct),350.0,5.0,5.0,Unfurnished,premium,250000000
"Furnished 5bdrm Duplex in Chev, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,400.0,5.0,5.0,Furnished,enterprise,350000000
4bdrm Penthouse in Victoria Island for sale,"Lagos State, Victoria Island",Victoria Island,Lagos State,300.0,4.0,4.0,Unfurnished,enterprise,450000000
Furnished 4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,400.0,4.0,4.0,Furnished,enterprise,230000000
5bdrm Duplex in Abijo Gra for sale,"Ibeju, Abijo",Abijo,Lagos State,400.0,5.0,5.0,Semi-Furnished,enterprise,155000000
"4bdrm Block of Flats in Akute, Ojodu for sale","Lagos State, Ojodu",Ojodu,Lagos State,635.0,4.0,4.0,Unfurnished,enterprise,170000000
"3bdrm Block of Flats in Abijo, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,200.0,3.0,3.0,Semi-Furnished,enterprise,55000000
3bdrm Block of Flats in Victoria Island for sale,"Lagos State, Victoria Island",Victoria Island,Lagos State,200.0,3.0,3.0,Unfurnished,enterprise,220000000
4bdrm Duplex in Ikota Gra for sale,"Lekki, Ikota",Ikota,Lagos State,200.0,4.0,4.0,Semi-Furnished,enterprise,150000000
Furnished 4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,250.0,4.0,4.0,Furnished,enterprise,250000000
Furnished 3bdrm Bungalow in Oyo for sale,"Oyo State, Oyo",Oyo,Oyo State,540.0,3.0,4.0,Furnished,False,36000000
"3bdrm Block of Flats in 4Units Of 3Bed, Orazi for sale","Port-Harcourt, Orazi",Orazi,Rivers State,486.0,3.0,4.0,Unfurnished,enterprise,170000000
"Furnished 2bdrm Block of Flats in Katampe Road, Mpape for sale","Abuja (Fct), Mpape",Mpape,Abuja (Fct),1000.0,2.0,3.0,Furnished,False,260000000
5bdrm Duplex in Ikota Gra for sale,"Lekki, Ikota",Ikota,Lagos State,400.0,5.0,5.0,Semi-Furnished,enterprise,300000000
Furnished 4bdrm Duplex in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,1200.0,4.0,4.0,Furnished,diamond,600000000
Furnished 4bdrm Block of Flats in Ajao Estate for sale,"Isolo, Ajao Estate",Ajao Estate,Lagos State,380.0,4.0,4.0,Furnished,diamond,250000000
Furnished 4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,500.0,4.0,4.0,Furnished,diamond,155000000
Furnished 4bdrm Duplex in Idimu for sale,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Osun State,600.0,4.0,4.0,Furnished,diamond,130000000
"3bdrm Block of Flats in Nnpc, Ejigbo / Ejigbo for sale","Ejigbo, Ejigbo / Ejigbo",Ejigbo / Ejigbo,Osun State,600.0,3.0,2.0,Unfurnished,diamond,70000000
Furnished 3bdrm Duplex in Abaranje Ikotun for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,3600.0,3.0,4.0,Furnished,diamond,630000000
"Furnished 5bdrm Duplex in Unity Estate, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,1200.0,5.0,4.0,Furnished,diamond,130000000
2bdrm Block of Flats in Eyita Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,600.0,2.0,3.0,Semi-Furnished,diamond,80000000
Furnished 2bdrm Block of Flats in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,600.0,2.0,2.0,Furnished,diamond,95000000
"3bdrm Duplex in Oribanwa, Awoyaya for sale","Ibeju, Awoyaya",Awoyaya,Lagos State,250.0,3.0,3.0,Unfurnished,enterprise,80000000
"3bdrm Bungalow in Oribanwa, Awoyaya for sale","Ibeju, Awoyaya",Awoyaya,Lagos State,450.0,3.0,3.0,Semi-Furnished,enterprise,60000000
Furnished 4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lagos State,300.0,4.0,4.0,Furnished,enterprise,300000000
"Furnished 3bdrm Bungalow in Ewu Owa, Gberigbe for sale","Ikorodu, Gberigbe",Gberigbe,Lagos State,600.0,3.0,4.0,Furnished,diamond,35000000
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,500.0,5.0,5.0,Semi-Furnished,diamond,260000000
5bdrm Duplex in New London Baruwa for sale,"Ipaja, Baruwa",Baruwa,Lagos State,600.0,5.0,5.0,Semi-Furnished,diamond,350000000
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Lagos State,400.0,4.0,4.0,Semi-Furnished,enterprise,280000000
"4bdrm Duplex in Lekki Palm 🌴 City, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,200.0,4.0,4.0,Semi-Furnished,diamond,135000000
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,285.0,4.0,4.0,Semi-Furnished,diamond,210000000
Furnished 7bdrm Block of Flats in Igeshu Ayobo for sale,"Ipaja, Ayobo",Ayobo,Lagos State,600.0,7.0,2.0,Furnished,diamond,100000000
3bdrm Block of Flats in Ogba Ikeja for sale,"Lagos State, Ogba",Ogba,Lagos State,670.0,3.0,4.0,Semi-Furnished,diamond,175000000
Furnished 5bdrm Duplex in Akora Estate Adeniyi for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,500.0,5.0,5.0,Furnished,diamond,350000000
3bdrm Block of Flats in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,500.0,3.0,3.0,Unfurnished,diamond,240000000
Furnished 4bdrm Duplex in Divin Estate Oton for sale,"Ikorodu, Akute Ajuwon",Akute Ajuwon,Lagos State,600.0,4.0,4.0,Furnished,diamond,70000000
6bdrm Block of Flats in Ekoro Meiron Meiran for sale,"Agege, Meiran",Meiran,Lagos State,600.0,6.0,6.0,Semi-Furnished,diamond,150000000
6bdrm Duplex in Ojodu for sale,"Lagos State, Ojodu",Ojodu,Lagos State,450.0,6.0,6.0,Unfurnished,enterprise,330000000
"7bdrm Duplex in Oko Oba, Agege for sale","Lagos State, Agege",Agege,Lagos State,530.0,7.0,7.0,Unfurnished,enterprise,330000000
"3bdrm Apartment in Paradise 2 Estate, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Abuja (Fct),450.0,3.0,4.0,Unfurnished,diamond,40000000
Furnished 2bdrm Bungalow in Alimosho for sale,"Lagos State, Alimosho",Alimosho,Lagos State,500.0,2.0,2.0,Furnished,diamond,65000000
Furnished 4bdrm Duplex in Allen Ikeja for sale,"Ikeja, Allen Avenue",Allen Avenue,Lagos State,500.0,4.0,4.0,Furnished,diamond,260000000
Furnished 6bdrm Block of Flats in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,600.0,6.0,6.0,Furnished,diamond,230000000
Furnished 4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,500.0,4.0,4.0,Furnished,diamond,75000000
"Furnished 4bdrm Duplex in Magodo, GRA Phase 1 for sale","Magodo, Gra Phase 1",Gra Phase 1,Lagos State,500.0,4.0,4.0,Furnished,diamond,250000000
Furnished 5bdrm Duplex in Mayfair Garden for sale,"Ibeju, Awoyaya",Awoyaya,Lagos State,900.0,5.0,5.0,Furnished,enterprise,250000000
"3bdrm Bungalow in Peck Park Estate, Awoyaya for sale","Ibeju, Awoyaya",Awoyaya,Lagos State,200.0,3.0,3.0,Semi-Furnished,enterprise,55000000
3bdrm Duplex in Apple Phase 2 Ikota for sale,"Lekki, Ikota",Ikota,Lagos State,285.0,3.0,4.0,Semi-Furnished,diamond,120000000
